DD;CC;LLLL;Localidade;Field_004;Field_005;Field_006;Field_007;Field_008;Field_009;Field_010;Field_011;Field_012;Field_013;CP4;CP3;CPALF
16;1;5301;Cachada               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;198;ARCOS DE VALDEVEZ
16;1;5302;Cadorcas              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;199;ARCOS DE VALDEVEZ
16;1;5303;Eira Vedra            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;776;ARCOS DE VALDEVEZ
16;1;5304;Fontão Covo           ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;780;ARCOS DE VALDEVEZ
16;1;5305;Igreja - Guilhadeses  ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;781;ARCOS DE VALDEVEZ
16;1;5306;Lages                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;782;ARCOS DE VALDEVEZ
16;1;5307;Mó do Cabo            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;783;ARCOS DE VALDEVEZ
16;1;5308;Outeiro - Guilhadeses ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;784;ARCOS DE VALDEVEZ
16;1;5309;Passos                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;786;ARCOS DE VALDEVEZ
16;1;5310;Pedreira              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;787;ARCOS DE VALDEVEZ
16;1;5311;Pedrosas              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;788;ARCOS DE VALDEVEZ
16;1;5312;Penacível             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;789;ARCOS DE VALDEVEZ
16;1;5313;Quintas - Guilhadeses ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;790;ARCOS DE VALDEVEZ
16;1;5314;Soalheiras - Guilhades;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;791;ARCOS DE VALDEVEZ
16;1;5315;Travessas             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;792;ARCOS DE VALDEVEZ
16;1;5316;Verdoga               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;793;ARCOS DE VALDEVEZ
16;1;5317;Algarvia              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;205;JOLDA (MADALENA) 
16;1;5318;Barracão              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;205;JOLDA (MADALENA) 
16;1;5319;Igreja                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;205;JOLDA (MADALENA) 
16;1;5320;Lages                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;205;JOLDA (MADALENA) 
16;1;5321;Monte                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;205;JOLDA (MADALENA) 
16;1;5322;Novais                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;205;JOLDA (MADALENA) 
16;1;5323;Penedo                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;205;JOLDA (MADALENA) 
16;1;5324;Penelas               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;205;JOLDA (MADALENA) 
16;1;5325;Portela               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;205;JOLDA (MADALENA) 
16;1;5326;Saime                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;205;JOLDA (MADALENA) 
16;1;5327;Sucarreira            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;205;JOLDA (MADALENA) 
16;1;5328;Valinha               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;205;JOLDA (MADALENA) 
16;1;5329;Valinho               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;205;JOLDA (MADALENA) 
16;1;5330;Vilarinho             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;205;JOLDA (MADALENA) 
16;1;5331;Chã                   ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;200;LOUREDA          
16;1;5332;Costa                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;200;LOUREDA          
16;1;5333;Laranjeira            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;200;LOUREDA          
16;1;5334;Paradela              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;200;LOUREDA          
16;1;5335;São Miguel            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;200;LOUREDA          
16;1;5336;Vespeira              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;200;LOUREDA          
16;1;5338;Barreirós             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;210;MEI              
16;1;5339;Devesa                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;210;MEI              
16;1;5340;Lodeiro               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;210;MEI              
16;1;5341;Agrochão              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4970;215;MIRANDA          
